paper_id,instA_coords,instB_coords,instA_id,instB_id
c871abcf76a32293c79488b26d82b4fdf5cd8209,"[-46.7307891, -23.5613991]","[-47.8815359, -21.9838521]",4489,9227
c878b060760db3b59ae0129a5de677e56a30866e,"[12.4951656, 41.9100475]","[10.7389245, 59.921146500000006]",4551,9936
c8a09ce3cbd5d88ceb3bb530003b2f4a46d92d3f,"[144.960974, -37.798345899999994]","[145.0621046, -37.752303600000005]",1326,2385
c8a09ce3cbd5d88ceb3bb530003b2f4a46d92d3f,"[144.960974, -37.798345899999994]","[-75.1566575, 39.950191100000005]",1326,8476
c8a09ce3cbd5d88ceb3bb530003b2f4a46d92d3f,"[145.0621046, -37.752303600000005]","[-75.1566575, 39.950191100000005]",2385,8476
c8a84384011fca6e1e24511d1b053eef4650fc04,"[12.5160805, 41.90563849999999]","[13.0669938, 43.1463236]",626,5542
c8a84384011fca6e1e24511d1b053eef4650fc04,"[12.5160805, 41.90563849999999]","[34.806179799999995, 32.111154]",626,7092
c8a84384011fca6e1e24511d1b053eef4650fc04,"[12.5160805, 41.90563849999999]","[14.1877307, 40.83954]",626,6209
c8a84384011fca6e1e24511d1b053eef4650fc04,"[13.0669938, 43.1463236]","[34.806179799999995, 32.111154]",5542,7092
c8a84384011fca6e1e24511d1b053eef4650fc04,"[13.0669938, 43.1463236]","[14.1877307, 40.83954]",5542,6209
c8a84384011fca6e1e24511d1b053eef4650fc04,"[34.806179799999995, 32.111154]","[14.1877307, 40.83954]",7092,6209
c8b6f2752a842dd9eb9c50a82112748ef10ba259,"[117.02901399999999, 36.64893]","[114.1370848, 22.282998899999996]",2301,112
c8b8739a92fc28f48899df96c807dc17e1e6fc8e,"[103.7763939, 1.2966426000000002]","[135.2336432, 34.725701799999996]",474,6420
c8c052d27aaf8015316dcd2644fa5e0b3870cea1,"[-71.1022265, 42.3355027]","[-71.1022265, 42.3355027]",4021,1906
c8ca3a5306db10a7842b853031404ecbc0a363ed,"[101.6538414, 3.1209046000000003]","[101.64205770000001, 2.9276383999999998]",1403,3598
c8ca84902cd376bcd4504ce2e871c64bb63c85d0,"[-122.31761409999999, 47.6912794]","[-122.33498909999999, 47.616092200000004]",2544,4184
c8ca84902cd376bcd4504ce2e871c64bb63c85d0,"[-122.31761409999999, 47.6912794]","[-122.55207, 47.1097586]",2544,1589
c8ca84902cd376bcd4504ce2e871c64bb63c85d0,"[-122.33498909999999, 47.616092200000004]","[-122.55207, 47.1097586]",4184,1589
c8d60caf44017989b3b9633350fc1d2efda570a5,"[-82.35010559999998, 29.633217]","[-73.95619640000001, 40.7663968]",1815,4653
c8d60caf44017989b3b9633350fc1d2efda570a5,"[-82.35010559999998, 29.633217]","[-91.6283696, 35.77920579999999]",1815,4784
c8d60caf44017989b3b9633350fc1d2efda570a5,"[-82.35010559999998, 29.633217]","[-79.0082905, 48.23057379999999]",1815,6149
c8d60caf44017989b3b9633350fc1d2efda570a5,"[-73.95619640000001, 40.7663968]","[-91.6283696, 35.77920579999999]",4653,4784
c8d60caf44017989b3b9633350fc1d2efda570a5,"[-73.95619640000001, 40.7663968]","[-79.0082905, 48.23057379999999]",4653,6149
c8d60caf44017989b3b9633350fc1d2efda570a5,"[-91.6283696, 35.77920579999999]","[-79.0082905, 48.23057379999999]",4784,6149
c8df44a3612e85e267351e936ddeb8fc5867afa1,"[-0.08791399999999999, 50.86708950000001]","[145.04841399999998, -37.7206671]",2619,1976
c8e11bd3e14d4e681675fd8063c2896692d9e674,"[6.192022, 48.6852009]","[13.3766245, 52.5264618]",1115,1818
c8e925c81013813f986199679a738341c9a02b82,"[-58.37306949999999, -34.5998875]","[-57.5713091, -38.005743]",712,2853
c8e940f25e802de4fb2abd917b76b8dffc5a23ae,"[-94.5760649, 39.0990178]","[-71.10539909999999, 42.3504997]",6561,10524
c8f2ab6cb491037006237e01589980a9bc6cbf8f,"[-105.26594170000001, 40.00758099999999]","[-96.7004763, 40.8201966]",7204,6960
c8f78a9126bf9f6e7304de755a1c0f6693e4a3d0,"[-123.24599380000001, 49.26060520000001]","[-0.9418156999999999, 51.4414205]",6182,3325
c90121a3f539b59d4b528f3a1dd172b75533c0cc,"[6.563224000000001, 53.218821]","[5.1224428999999985, 52.0902463]",6943,2566
c90121a3f539b59d4b528f3a1dd172b75533c0cc,"[6.563224000000001, 53.218821]","[6.5770260999999985, 53.220974]",6943,10566
c90121a3f539b59d4b528f3a1dd172b75533c0cc,"[6.563224000000001, 53.218821]","[5.4877112, 52.55079019999999]",6943,3524
c90121a3f539b59d4b528f3a1dd172b75533c0cc,"[5.1224428999999985, 52.0902463]","[6.5770260999999985, 53.220974]",2566,10566
c90121a3f539b59d4b528f3a1dd172b75533c0cc,"[5.1224428999999985, 52.0902463]","[5.4877112, 52.55079019999999]",2566,3524
c90121a3f539b59d4b528f3a1dd172b75533c0cc,"[6.5770260999999985, 53.220974]","[5.4877112, 52.55079019999999]",10566,3524
c905423410ad459a067d65c11efbb89fa196d751,"[17.6628719, 59.81497100000001]","[17.6628719, 59.81497100000001]",704,4643
c905423410ad459a067d65c11efbb89fa196d751,"[17.6628719, 59.81497100000001]","[-118.76297959999998, 34.14742409999999]",704,4821
c905423410ad459a067d65c11efbb89fa196d751,"[17.6628719, 59.81497100000001]","[-118.76297959999998, 34.14742409999999]",4643,4821
c90c4e5ca7134a20586234aae4f4f8b6b42c05fe,"[116.30587390000001, 39.986913]","[-71.1041786, 42.3356352]",6961,7062
c916747a33f9b4a986dd0e4a4b853db6814b74f9,"[12.630195599999999, 41.9267908]","[-73.954897, 40.7649151]",2615,5439
c916747a33f9b4a986dd0e4a4b853db6814b74f9,"[12.630195599999999, 41.9267908]","[4.826806400000001, 45.72976569999999]",2615,607
c916747a33f9b4a986dd0e4a4b853db6814b74f9,"[-73.954897, 40.7649151]","[4.826806400000001, 45.72976569999999]",5439,607
c927b8b0aa81aaab20b90c8725e8034116958314,"[-94.5760649, 39.0990178]","[-76.62051770000001, 39.329901299999996]",6561,5520
c92d4b764634f984f72efccaa63b365bebc10616,"[126.725765, 45.73547]","[0.1149085, 52.204266600000004]",6594,1325
c9306dcd544f76f65824fec6810b03d0c4dfe5a9,"[-84.77054299999998, 43.5905847]","[-84.77068369999998, 43.5894044]",2059,10372
c933e09cb9262b2edc2394b1a7d86357da840493,"[114.1370848, 22.282998899999996]","[114.17572390000001, 22.2466607]",112,10448
c936ef4688d255c47855066ca55d95f4dfc227e0,"[127.05413200000001, 37.593990000000005]","[-113.5263186, 53.5232189]",2136,8284
c936ef4688d255c47855066ca55d95f4dfc227e0,"[127.05413200000001, 37.593990000000005]","[127.052544, 37.5961951]",2136,7663
c936ef4688d255c47855066ca55d95f4dfc227e0,"[-113.5263186, 53.5232189]","[127.052544, 37.5961951]",8284,7663
c93f00ba900315d3b2ac23258d8ab75d63d366cf,"[8.550981199999999, 47.3743221]","[7.422670200000001, 46.9534627]",5312,4507
c93f00ba900315d3b2ac23258d8ab75d63d366cf,"[8.550981199999999, 47.3743221]","[13.401845699999999, 52.520601899999996]",5312,3906
c93f00ba900315d3b2ac23258d8ab75d63d366cf,"[7.422670200000001, 46.9534627]","[13.401845699999999, 52.520601899999996]",4507,3906
c942949a0b9dac850af511fc986f72199fa34ee0,"[116.30587390000001, 39.986913]","[116.380416, 39.931765000000006]",6961,1008
c952f4000c5163f168b943fcee51e0634066d9fc,"[104.071022, 30.663964]","[103.8691372, 36.045635299999994]",10230,7197
c952f4000c5163f168b943fcee51e0634066d9fc,"[104.071022, 30.663964]","[2.2734832999999997, 48.869962]",10230,6132
c952f4000c5163f168b943fcee51e0634066d9fc,"[103.8691372, 36.045635299999994]","[2.2734832999999997, 48.869962]",7197,6132
c95aaaeafc4bea827a28f4f300ca76608fecd107,"[103.8468722, 1.3108033000000001]","[-105.1496351, 40.57711339999999]",7050,5357
c95aaaeafc4bea827a28f4f300ca76608fecd107,"[103.8468722, 1.3108033000000001]","[90.37136159999999, 23.7692146]",7050,6404
c95aaaeafc4bea827a28f4f300ca76608fecd107,"[103.8468722, 1.3108033000000001]","[90.3970882, 23.7256553]",7050,8711
c95aaaeafc4bea827a28f4f300ca76608fecd107,"[103.8468722, 1.3108033000000001]","[90.3946767, 23.739822]",7050,5495
c95aaaeafc4bea827a28f4f300ca76608fecd107,"[-105.1496351, 40.57711339999999]","[90.37136159999999, 23.7692146]",5357,6404
c95aaaeafc4bea827a28f4f300ca76608fecd107,"[-105.1496351, 40.57711339999999]","[90.3970882, 23.7256553]",5357,8711
c95aaaeafc4bea827a28f4f300ca76608fecd107,"[-105.1496351, 40.57711339999999]","[90.3946767, 23.739822]",5357,5495
c95aaaeafc4bea827a28f4f300ca76608fecd107,"[90.37136159999999, 23.7692146]","[90.3970882, 23.7256553]",6404,8711
c95aaaeafc4bea827a28f4f300ca76608fecd107,"[90.37136159999999, 23.7692146]","[90.3946767, 23.739822]",6404,5495
c95aaaeafc4bea827a28f4f300ca76608fecd107,"[90.3970882, 23.7256553]","[90.3946767, 23.739822]",8711,5495
c95aea18951cb2b0ba90fe898b92b09ac419c5b9,"[129.863167, 32.785253000000004]","[140.34932949999998, 38.2464755]",4471,7071
c95aea18951cb2b0ba90fe898b92b09ac419c5b9,"[129.863167, 32.785253000000004]","[130.36491850000002, 33.548304800000004]",4471,5221
c95aea18951cb2b0ba90fe898b92b09ac419c5b9,"[129.863167, 32.785253000000004]","[131.4132865, 31.8292068]",4471,726
c95aea18951cb2b0ba90fe898b92b09ac419c5b9,"[140.34932949999998, 38.2464755]","[130.36491850000002, 33.548304800000004]",7071,5221
c95aea18951cb2b0ba90fe898b92b09ac419c5b9,"[140.34932949999998, 38.2464755]","[131.4132865, 31.8292068]",7071,726
c95aea18951cb2b0ba90fe898b92b09ac419c5b9,"[130.36491850000002, 33.548304800000004]","[131.4132865, 31.8292068]",5221,726
c96a0e6acf13d247b2caf66479ab9cdedba1fd14,"[114.264197, 22.338108]","[121.529021, 38.880381]",10503,3428
c9708301ac6326b1214f31ab93fcd4b72485cf4b,"[103.791753, 1.303943]","[-96.8687405, 32.840095899999994]",6246,522
c9708301ac6326b1214f31ab93fcd4b72485cf4b,"[103.791753, 1.303943]","[-77.13314629999998, 39.0288722]",6246,6032
c9708301ac6326b1214f31ab93fcd4b72485cf4b,"[-96.8687405, 32.840095899999994]","[-77.13314629999998, 39.0288722]",522,6032
c97b37850bdad70d9b424f7f6521ec9f0063e087,"[5.4006949, 43.2898643]","[-89.2906125, 48.378316399999996]",300,10143
c97c091877edc3d7e583abf2f412ae05ca7240ef,"[-92.3275514, 38.9386955]","[-112.8487136, 42.7815881]",9149,367
c97c091877edc3d7e583abf2f412ae05ca7240ef,"[-92.3275514, 38.9386955]","[4.0408547, 49.2559131]",9149,5063
c97c091877edc3d7e583abf2f412ae05ca7240ef,"[-112.8487136, 42.7815881]","[4.0408547, 49.2559131]",367,5063
c97ce1c773ff11d854ad04c5dac65e20dad6c533,"[121.5189863, 25.0407391]","[121.53975179999999, 25.0173405]",5009,379
c97ce1c773ff11d854ad04c5dac65e20dad6c533,"[121.5189863, 25.0407391]","[121.568987, 25.040741699999998]",5009,6583
c97ce1c773ff11d854ad04c5dac65e20dad6c533,"[121.53975179999999, 25.0173405]","[121.568987, 25.040741699999998]",379,6583
c992817218f27eaa39a7bc3b90e9bd0538017eb0,"[-90.6059426, 19.7859172]","[-73.5771511, 45.50478469999999]",5466,6665
c99be1ffda777de5b7f9e0ed6c04fd70ce0bc3e1,"[-81.40348879999998, 40.7965402]","[7.845949599999999, 47.9935441]",8070,5324
c99cdc324f00e9d9c228432731214d3b9cc6f7ee,"[-86.5212955, 39.1699846]","[-96.0076712, 36.132944200000004]",9487,776
c99cdc324f00e9d9c228432731214d3b9cc6f7ee,"[-86.5212955, 39.1699846]","[-77.04950629999998, 38.8597458]",9487,8956
c99cdc324f00e9d9c228432731214d3b9cc6f7ee,"[-86.5212955, 39.1699846]","[-116.5286193, 43.5475875]",9487,7184
c99cdc324f00e9d9c228432731214d3b9cc6f7ee,"[-86.5212955, 39.1699846]","[-95.9759165, 41.2548549]",9487,4113
c99cdc324f00e9d9c228432731214d3b9cc6f7ee,"[-96.0076712, 36.132944200000004]","[-77.04950629999998, 38.8597458]",776,8956
c99cdc324f00e9d9c228432731214d3b9cc6f7ee,"[-96.0076712, 36.132944200000004]","[-116.5286193, 43.5475875]",776,7184
c99cdc324f00e9d9c228432731214d3b9cc6f7ee,"[-96.0076712, 36.132944200000004]","[-95.9759165, 41.2548549]",776,4113
c99cdc324f00e9d9c228432731214d3b9cc6f7ee,"[-77.04950629999998, 38.8597458]","[-116.5286193, 43.5475875]",8956,7184
c99cdc324f00e9d9c228432731214d3b9cc6f7ee,"[-77.04950629999998, 38.8597458]","[-95.9759165, 41.2548549]",8956,4113
c99cdc324f00e9d9c228432731214d3b9cc6f7ee,"[-116.5286193, 43.5475875]","[-95.9759165, 41.2548549]",7184,4113
c9a781f7dbf01a37e830ce4571391ea706aa298e,"[128.0994469, 35.1531629]","[-71.2585395, 42.36568270000001]",8942,9594
c9adba0b02c5e8b49e0e84969ee3c70fc0f100cb,"[-117.247547, 32.700749]","[120.675326, 24.123552]",482,2953
c9ae4df86d6b8189fca40920303f72e78f4132d8,"[34.806179799999995, 32.111154]","[35.21371, 31.768319]",7092,5398
c9b4c7691175724573497c35ff6ac960a3208104,"[51.3181747, 35.7800513]","[47.09992020000001, 34.3425843]",4037,4921
c9b6f3ff358477fe654fa5e92b3fb85ebd3fb8a5,"[-90.2629289, 38.6351441]","[2.3112487999999995, 48.8403734]",8049,5316
c9b6f3ff358477fe654fa5e92b3fb85ebd3fb8a5,"[-90.2629289, 38.6351441]","[55.4932086, -21.3463797]",8049,1571
c9b6f3ff358477fe654fa5e92b3fb85ebd3fb8a5,"[-90.2629289, 38.6351441]","[-94.7777888, 29.3110749]",8049,6227
c9b6f3ff358477fe654fa5e92b3fb85ebd3fb8a5,"[-90.2629289, 38.6351441]","[-96.58472490000001, 39.1974437]",8049,10302
c9b6f3ff358477fe654fa5e92b3fb85ebd3fb8a5,"[2.3112487999999995, 48.8403734]","[55.4932086, -21.3463797]",5316,1571
c9b6f3ff358477fe654fa5e92b3fb85ebd3fb8a5,"[2.3112487999999995, 48.8403734]","[-94.7777888, 29.3110749]",5316,6227
c9b6f3ff358477fe654fa5e92b3fb85ebd3fb8a5,"[2.3112487999999995, 48.8403734]","[-96.58472490000001, 39.1974437]",5316,10302
c9b6f3ff358477fe654fa5e92b3fb85ebd3fb8a5,"[55.4932086, -21.3463797]","[-94.7777888, 29.3110749]",1571,6227
c9b6f3ff358477fe654fa5e92b3fb85ebd3fb8a5,"[55.4932086, -21.3463797]","[-96.58472490000001, 39.1974437]",1571,10302
c9b6f3ff358477fe654fa5e92b3fb85ebd3fb8a5,"[-94.7777888, 29.3110749]","[-96.58472490000001, 39.1974437]",6227,10302
c9b76a5f0e49ab1510fa1161baf7d588656582f6,"[-2.9677729999999998, 43.332058]","[-3.6943619, 40.546698299999996]",9333,10440
c9c34b0ef9eacdf1bce00a71e1ff612479c3f004,"[-94.7777888, 29.3110749]","[-95.39915620000001, 29.709417499999997]",672,1546
c9c34b0ef9eacdf1bce00a71e1ff612479c3f004,"[-94.7777888, 29.3110749]","[-87.59871329999999, 41.788607899999995]",672,1281
c9c34b0ef9eacdf1bce00a71e1ff612479c3f004,"[-95.39915620000001, 29.709417499999997]","[-87.59871329999999, 41.788607899999995]",1546,1281
c9cf89e7642b3da75a33d482d26a330212677479,"[-1.5614704, 52.3792525]","[-74.8534317, 40.529933899999996]",2960,8751
c9e9e8c5a380de1628387cea9af954a3a0a947df,"[11.5113974, 3.8720527999999996]","[-77.03396359999998, 38.902961]",980,5745
c9ef754a8e3fe8ddb161ee857a9b801de6d8f614,"[113.298883, 23.0965384]","[114.13685500000001, 22.370131]",7699,2362
c9ef754a8e3fe8ddb161ee857a9b801de6d8f614,"[113.298883, 23.0965384]","[9.9838024, 57.01419070000001]",7699,4358
c9ef754a8e3fe8ddb161ee857a9b801de6d8f614,"[113.298883, 23.0965384]","[118.76494699999999, 32.054943]",7699,5012
c9ef754a8e3fe8ddb161ee857a9b801de6d8f614,"[114.13685500000001, 22.370131]","[9.9838024, 57.01419070000001]",2362,4358
c9ef754a8e3fe8ddb161ee857a9b801de6d8f614,"[114.13685500000001, 22.370131]","[118.76494699999999, 32.054943]",2362,5012
c9ef754a8e3fe8ddb161ee857a9b801de6d8f614,"[9.9838024, 57.01419070000001]","[118.76494699999999, 32.054943]",4358,5012
c9f97759dfaf6a968e6528458e6a5533029d451d,"[9.952894500000001, 51.56097030000001]","[13.401845699999999, 52.520601899999996]",10706,3906
c9f97759dfaf6a968e6528458e6a5533029d451d,"[9.952894500000001, 51.56097030000001]","[9.8015244, 52.3549693]",10706,37
c9f97759dfaf6a968e6528458e6a5533029d451d,"[9.952894500000001, 51.56097030000001]","[11.5802362, 48.150482700000005]",10706,8047
c9f97759dfaf6a968e6528458e6a5533029d451d,"[9.952894500000001, 51.56097030000001]","[-71.0893093, 42.3624953]",10706,9502
c9f97759dfaf6a968e6528458e6a5533029d451d,"[13.401845699999999, 52.520601899999996]","[9.8015244, 52.3549693]",3906,37
c9f97759dfaf6a968e6528458e6a5533029d451d,"[13.401845699999999, 52.520601899999996]","[11.5802362, 48.150482700000005]",3906,8047
c9f97759dfaf6a968e6528458e6a5533029d451d,"[13.401845699999999, 52.520601899999996]","[-71.0893093, 42.3624953]",3906,9502
c9f97759dfaf6a968e6528458e6a5533029d451d,"[9.8015244, 52.3549693]","[11.5802362, 48.150482700000005]",37,8047
c9f97759dfaf6a968e6528458e6a5533029d451d,"[9.8015244, 52.3549693]","[-71.0893093, 42.3624953]",37,9502
c9f97759dfaf6a968e6528458e6a5533029d451d,"[11.5802362, 48.150482700000005]","[-71.0893093, 42.3624953]",8047,9502
c9fc9152d225265c48f4b8023ffab0a26de38132,"[51.3953532, 35.6917611]","[51.1687455, 35.7481602]",743,6776
c9fca01d18bac485ae1c5257a712c516aeea8408,"[-95.712891, 37.09024]","[-77.85990840000001, 40.7982133]",2984,3026
c9fca01d18bac485ae1c5257a712c516aeea8408,"[-95.712891, 37.09024]","[-122.31761409999999, 47.6912794]",2984,2544
c9fca01d18bac485ae1c5257a712c516aeea8408,"[-95.712891, 37.09024]","[-76.4735027, 42.4534492]",2984,5192
c9fca01d18bac485ae1c5257a712c516aeea8408,"[-77.85990840000001, 40.7982133]","[-122.31761409999999, 47.6912794]",3026,2544
c9fca01d18bac485ae1c5257a712c516aeea8408,"[-77.85990840000001, 40.7982133]","[-76.4735027, 42.4534492]",3026,5192
c9fca01d18bac485ae1c5257a712c516aeea8408,"[-122.31761409999999, 47.6912794]","[-76.4735027, 42.4534492]",2544,5192
ca091dd5921084c9469553962a04f7a475893623,"[-3.1357575, 55.92150649999999]","[-3.1892412999999995, 55.94451579999999]",9249,6653
ca0d05c43624775a7ff3b92e4981c817f06ce276,"[120.4728831, 23.563376100000003]","[120.4341554, 23.5360276]",7806,10432
ca0d05c43624775a7ff3b92e4981c817f06ce276,"[120.4728831, 23.563376100000003]","[120.22193689999999, 23.0207771]",7806,7849
ca0d05c43624775a7ff3b92e4981c817f06ce276,"[120.4728831, 23.563376100000003]","[-84.73087679999998, 39.5105334]",7806,1244
ca0d05c43624775a7ff3b92e4981c817f06ce276,"[120.4341554, 23.5360276]","[120.22193689999999, 23.0207771]",10432,7849
ca0d05c43624775a7ff3b92e4981c817f06ce276,"[120.4341554, 23.5360276]","[-84.73087679999998, 39.5105334]",10432,1244
ca0d05c43624775a7ff3b92e4981c817f06ce276,"[120.22193689999999, 23.0207771]","[-84.73087679999998, 39.5105334]",7849,1244
ca0eb068e5fa4d0bdb05c7d5d6a2a0e0fbd36e40,"[2.1031215, 41.3850433]","[2.1532729, 41.390103700000004]",2982,10669
ca0eb068e5fa4d0bdb05c7d5d6a2a0e0fbd36e40,"[2.1031215, 41.3850433]","[-90.6804542, 35.8466545]",2982,7559
ca0eb068e5fa4d0bdb05c7d5d6a2a0e0fbd36e40,"[2.1532729, 41.390103700000004]","[-90.6804542, 35.8466545]",10669,7559
ca126845fa5f967ec6514052545e8df56d8b53de,"[4.9557262999999985, 52.35581819999999]","[-96.0000056, 36.1472307]",9718,9240
ca126845fa5f967ec6514052545e8df56d8b53de,"[4.9557262999999985, 52.35581819999999]","[4.8258268, 52.349462599999995]",9718,6106
ca126845fa5f967ec6514052545e8df56d8b53de,"[-96.0000056, 36.1472307]","[4.8258268, 52.349462599999995]",9240,6106
ca13097c0bc4ca9abed010fa69c56531749da4dd,"[-79.39565640000002, 43.6628917]","[-63.59165549999999, 44.63658119999999]",8037,2873
ca134abf9cbf06e63ffb952e03cd13995084154d,"[-98.88408050000001, 19.491126]","[-99.1865774, 19.3228313]",34,1079
ca134abf9cbf06e63ffb952e03cd13995084154d,"[-98.88408050000001, 19.491126]","[-98.8729004, 19.453823]",34,4380
ca134abf9cbf06e63ffb952e03cd13995084154d,"[-99.1865774, 19.3228313]","[-98.8729004, 19.453823]",1079,4380
ca1b38cff0e3e33c4f9920a501ca1104279b99e6,"[-92.3275514, 38.9386955]","[-71.27474240000001, 46.78174629999999]",9149,1644
ca274e20fd535ce3666baf7a70daffcecd68d5ae,"[139.5466953, 35.7017016]","[139.6381374, 35.71030349999999]",7133,6298
ca274e20fd535ce3666baf7a70daffcecd68d5ae,"[139.5466953, 35.7017016]","[139.761989, 35.712677500000005]",7133,3988
ca274e20fd535ce3666baf7a70daffcecd68d5ae,"[139.5466953, 35.7017016]","[-93.3286865, 37.106252500000004]",7133,4525
ca274e20fd535ce3666baf7a70daffcecd68d5ae,"[139.6381374, 35.71030349999999]","[139.761989, 35.712677500000005]",6298,3988
ca274e20fd535ce3666baf7a70daffcecd68d5ae,"[139.6381374, 35.71030349999999]","[-93.3286865, 37.106252500000004]",6298,4525
ca274e20fd535ce3666baf7a70daffcecd68d5ae,"[139.761989, 35.712677500000005]","[-93.3286865, 37.106252500000004]",3988,4525
ca2fa034524ce26d06b3674b3c494635d7d5f13b,"[141.3468324, 43.0643091]","[141.51099209999998, 43.0740065]",8107,10254
ca34ce0dd508d0f8777cc259e1b2fd4a58b73491,"[151.2312675, -33.917347]","[115.817898, -31.98006869999999]",9951,7545
ca34ce0dd508d0f8777cc259e1b2fd4a58b73491,"[151.2312675, -33.917347]","[-76.590198, 39.298289700000005]",9951,2919
ca34ce0dd508d0f8777cc259e1b2fd4a58b73491,"[115.817898, -31.98006869999999]","[-76.590198, 39.298289700000005]",7545,2919
ca3b60057b15c70f89253eea29c89a187fbc0fdc,"[103.78349940000001, 1.2922813999999998]","[-84.32224000000001, 33.7971368]",6266,5236
ca3b60057b15c70f89253eea29c89a187fbc0fdc,"[103.78349940000001, 1.2922813999999998]","[-89.2906125, 48.378316399999996]",6266,10143
ca3b60057b15c70f89253eea29c89a187fbc0fdc,"[103.78349940000001, 1.2922813999999998]","[-94.624964, 39.11303700000001]",6266,4966
ca3b60057b15c70f89253eea29c89a187fbc0fdc,"[-84.32224000000001, 33.7971368]","[-89.2906125, 48.378316399999996]",5236,10143
ca3b60057b15c70f89253eea29c89a187fbc0fdc,"[-84.32224000000001, 33.7971368]","[-94.624964, 39.11303700000001]",5236,4966
ca3b60057b15c70f89253eea29c89a187fbc0fdc,"[-89.2906125, 48.378316399999996]","[-94.624964, 39.11303700000001]",10143,4966
ca3d3e317e5c694091583d23c1cbcd0b68c88d27,"[-77.0862873, 39.0018977]","[-92.4820758, 44.0211624]",2827,8819
ca3d3e317e5c694091583d23c1cbcd0b68c88d27,"[-77.0862873, 39.0018977]","[-74.58402020000003, 40.6396654]",2827,10368
ca3d3e317e5c694091583d23c1cbcd0b68c88d27,"[-77.0862873, 39.0018977]","[144.38735309999998, -38.1568828]",2827,10288
ca3d3e317e5c694091583d23c1cbcd0b68c88d27,"[-77.0862873, 39.0018977]","[103.8342537, 1.2810888999999999]",2827,3283
ca3d3e317e5c694091583d23c1cbcd0b68c88d27,"[-92.4820758, 44.0211624]","[-74.58402020000003, 40.6396654]",8819,10368
ca3d3e317e5c694091583d23c1cbcd0b68c88d27,"[-92.4820758, 44.0211624]","[144.38735309999998, -38.1568828]",8819,10288
ca3d3e317e5c694091583d23c1cbcd0b68c88d27,"[-92.4820758, 44.0211624]","[103.8342537, 1.2810888999999999]",8819,3283
ca3d3e317e5c694091583d23c1cbcd0b68c88d27,"[-74.58402020000003, 40.6396654]","[144.38735309999998, -38.1568828]",10368,10288
